trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
11190349,1,4,9479.434274,1.20E-29,0.0001111,306.3147,90,78,306.3147,          1 5 0,          0 0 0,  7  1  7      ,  6  0  6      ,0.0845,0.79,-0.013415,0,0.084519182,0.79,0,0,0,1,0,0,0.58,0.79,-0.013415,0,0.07,0.79,0,0,0,1,0,0,0
12388005,1,1,9479.457152,4.60E-29,0.002379,2251.6952,13,11,2251.6952,          0 0 3,          0 1 0,  6  4  3      ,  5  4  2      ,0.0727,0.63,-0.01854,0,0.152104048,0.63,0,0,0,1,0,0,0.391,0.63,-0.01854,0,0.123333333,0.63,0,0,0,1,0,0,0
12388006,1,1,9479.467759,1.04E-28,0.00488,2512.2829,51,57,2512.2829,          0 5 1,          0 1 0,  8  0  8      ,  9  0  9      ,0.0489,0.4,-0.018194,0,0.246655212,0.4,0,0,0,1,0,0,0.315,0.4,-0.018194,0,0.2,0.4,0,0,0,1,0,0,0
12388008,1,1,9480.232969,8.86E-28,0.002384,1742.3056,21,15,1742.3056,          0 0 3,          0 1 0,  3  2  2      ,  2  2  1      ,0.0948,0.73,-0.00997,0,0.110994846,0.73,0,0,0,1,0,0,0.456,0.73,-0.00997,0,0.09,0.73,0,0,0,1,0,0,0
12388009,1,1,9480.255992,6.12E-28,2.14E-05,1006.1159,45,51,1006.1159,          0 6 0,          0 0 0,  7  4  3      ,  8  3  6      ,0.0588,0.57,-0.001048,0,0.176769569,0.57,0,0,0,1,0,0,0.333,0.57,-0.001048,0,0.143333333,0.57,0,0,0,1,0,0,0
12388010,1,1,9480.753333,5.97E-28,2.40E-05,1059.8355,51,45,1059.8355,          2 1 0,          0 0 0,  8  8  1      ,  7  5  2      ,0.0652,0.69,-0.02404,0,0.127438526,0.69,0,0,0,1,0,0,0.352,0.69,-0.02404,0,0.103333333,0.69,0,0,0,1,0,0,0
12388012,1,1,9480.937659,1.94E-29,7.42E-05,1640.5059,9,9,1640.5059,         -2-2-2,          0 1 0,  1 -3 -3      ,  1  1  0      ,0.1004,0.78,-0.010121,0,0.090440245,0.78,0,0,0,1,0,0,0.48,0.78,-0.010121,0,0.073333333,0.78,0,0,0,1,0,0,0
12388013,1,1,9480.942131,1.99E-28,2.40E-05,1059.6467,17,15,1059.6467,          2 1 0,          0 0 0,  8  8  0      ,  7  5  3      ,0.0647,0.69,-0.02403,0,0.127438526,0.69,0,0,0,1,0,0,0.352,0.69,-0.02403,0,0.103333333,0.69,0,0,0,1,0,0,0
12388015,1,1,9481.19945,1.34E-28,0.002318,2251.8624,39,33,2251.8624,          0 0 3,          0 1 0,  6  4  2      ,  5  4  1      ,0.0768,0.67,-0.01505,0,0.135660367,0.67,0,0,0,1,0,0,0.391,0.67,-0.01505,0,0.11,0.67,0,0,0,1,0,0,0
12388017,1,1,9481.416191,2.02E-27,0.004171,1618.557,15,9,1618.557,          0 0 3,          0 1 0,  2  0  2      ,  1  0  1      ,0.1062,0.76,-0.00225,0,0.098662085,0.76,0,0,0,1,0,0,0.48,0.76,-0.00225,0,0.08,0.76,0,0,0,1,0,0,0
12388018,1,1,9481.667013,6.87E-29,1.80E-05,1524.8479,75,69,1524.8479,          1 3 0,          0 0 0, 12  6  7      , 11  1 10      ,0.0558,0.56,-0.00301,0,0.180880489,0.56,0,0,0,1,0,0,0.281,0.56,-0.00301,0,0.146666667,0.56,0,0,0,1,0,0,0
12388019,1,1,9481.763776,1.69E-26,3.91E-05,447.2524,45,39,447.2524,          0 1 2,          0 0 0,  7  4  3      ,  6  1  6      ,0.0356,0.71,-0.012069,0,0.119216686,0.71,0,0,0,1,0,0,0.396,0.71,-0.012069,0,0.096666667,0.71,0,0,0,1,0,0,0
12388021,1,1,9482.060935,1.32E-27,0.003022,1640.5058,15,9,1640.5058,          0 0 3,          0 1 0,  2  1  1      ,  1  1  0      ,0.1069,0.76,-0.00712,0,0.098662085,0.76,0,0,0,1,0,0,0.48,0.76,-0.00712,0,0.08,0.76,0,0,0,1,0,0,0
12388024,1,1,9482.797246,2.03E-29,0.0002363,1817.4512,7,9,1817.4512,         -2-2-2,          0 1 0,  3  1  3      ,  4  0  4      ,0.0824,0.73,-0.010121,0,0.110994846,0.73,0,0,0,1,0,0,0.412,0.73,-0.010121,0,0.09,0.73,0,0,0,1,0,0,0
11190370,1,4,9482.860429,2.95E-29,0.0002049,182.9835,66,54,182.9835,          1 5 0,          0 0 0,  5  1  4      ,  4  1  3      ,0.0925,0.79,-0.008875,0,0.084519182,0.79,0,0,0,1,0,0,0.644,0.79,-0.008875,0,0.07,0.79,0,0,0,1,0,0,0
12388025,1,1,9482.993416,9.11E-28,0.0001393,1131.7756,19,17,1131.7756,          2 1 0,          0 0 0,  9  7  3      ,  8  4  4      ,0.0773,0.73,-0.01892,0,0.110994846,0.73,0,0,0,1,0,0,0.333,0.73,-0.01892,0,0.09,0.73,0,0,0,1,0,0,0
12388026,1,1,9483.12824,2.42E-29,3.91E-05,1616.4531,19,21,1616.4531,         -2-2-2,          0 0 0,  9  3  7      , 10  4  6      ,0.054,0.45,-0.010122,0,0.226100611,0.45,0,0,0,1,0,0,0.298,0.45,-0.010122,0,0.183333333,0.45,0,0,0,1,0,0,0
12388028,1,1,9483.202343,1.40E-27,0.006279,2124.9514,81,75,2124.9514,          0 1 2,          0 0 0, 13  5  8      , 12  4  9      ,0.0715,0.66,-0.0122,0,0.139771287,0.66,0,0,0,1,0,0,0.265,0.66,-0.0122,0,0.113333333,0.66,0,0,0,1,0,0,0
12388029,1,1,9483.57625,1.00E-29,9.25E-06,1557.8444,25,25,1557.8444,          2 1 0,          0 0 0, 12  5  7      , 12  0 12      ,0.076,0.7,-0.00333,0,0.123327606,0.7,0,0,0,1,0,0,0.265,0.7,-0.00333,0,0.1,0.7,0,0,0,1,0,0,0
12388030,1,1,9483.760045,3.33E-29,0.004676,2512.3757,17,19,2512.3757,          0 5 1,          0 1 0,  8  1  8      ,  9  1  9      ,0.0488,0.4,-0.01582,0,0.246655212,0.4,0,0,0,1,0,0,0.315,0.4,-0.01582,0,0.2,0.4,0,0,0,1,0,0,0
12388033,1,1,9484.068408,5.36E-29,0.009893,2918.245,93,87,2918.245,         -2-2-2,          0 0 0, 15 -3 -3      , 14  5 10      ,0.0398,0.36,-0.010122,0,0.263098893,0.36,0,0,0,1,0,0,0.235,0.36,-0.010122,0,0.213333333,0.36,0,0,0,1,0,0,0
11190380,1,4,9484.133616,3.19E-29,0.0004214,404.4457,102,90,404.4457,          1 5 0,          0 0 0,  8  1  8      ,  7  1  7      ,0.0801,0.79,-0.01687,0,0.084519182,0.79,0,0,0,1,0,0,0.361,0.79,-0.01687,0,0.07,0.79,0,0,0,1,0,0,0
12388034,1,1,9484.219841,1.96E-28,7.59E-07,552.9114,45,39,552.9114,          1 1 1,          0 0 0,  7  6  2      ,  6  2  5      ,0.0794,0.69,-0.00012,0,0.127438526,0.69,0,0,0,1,0,0,0.371,0.69,-0.00012,0,0.103333333,0.69,0,0,0,1,0,0,0
12388036,1,1,9484.507839,8.75E-28,1.44E-05,920.1684,63,57,920.1684,          1 1 1,          0 0 0, 10  4  6      ,  9  0  9      ,0.0816,0.7,-0.018691,0,0.123327606,0.7,0,0,0,1,0,0,0.315,0.7,-0.018691,0,0.1,0.7,0,0,0,1,0,0,0
12388037,1,1,9484.634553,3.70E-28,0.001034,2042.3106,87,81,2042.3106,          0 3 1,          0 0 0, 14  5  9      , 13  1 12      ,0.066,0.65,-0.01519,0,0.143882207,0.65,0,0,0,1,0,0,0.25,0.65,-0.01519,0,0.116666667,0.65,0,0,0,1,0,0,0
11190391,1,4,9485.955031,1.69E-29,0.0001289,108.9262,42,30,108.9262,          2 3 0,          0 0 0,  3  2  2      ,  2  2  1      ,0.1002,0.79,-0.012923,0,0.084519182,0.79,0,0,0,1,0,0,0.24,0.79,-0.012923,0,0.07,0.79,0,0,0,1,0,0,0
11190393,1,4,9486.177934,1.60E-29,0.0001504,308.6157,90,78,308.6157,          3 1 0,          0 0 0,  7  2  5      ,  6  1  6      ,0.096,0.79,-0.01329,0,0.084519182,0.79,0,0,0,1,0,0,0.394,0.79,-0.01329,0,0.07,0.79,0,0,0,1,0,0,0
11190394,1,4,9486.20183,1.30E-28,0.001566,295.6775,66,54,295.6775,          3 1 0,          0 0 0,  5  4  2      ,  4  3  1      ,0.091,0.79,-0.02179,0,0.084519182,0.79,0,0,0,1,0,0,0.582,0.79,-0.02179,0,0.07,0.79,0,0,0,1,0,0,0
12388045,1,1,9486.218008,2.79E-28,0.002266,1743.4862,7,5,1743.4862,          0 0 3,          0 1 0,  3  2  1      ,  2  2  0      ,0.0981,0.75,-0.00789,0,0.102773005,0.75,0,0,0,1,0,0,0.456,0.75,-0.00789,0,0.083333333,0.75,0,0,0,1,0,0,0
12388047,1,1,9486.39441,2.99E-29,0.007742,2748.0997,29,27,2748.0997,         -2-2-2,          0 0 0, 14 -1 -1      , 13  6  8      ,0.043,0.36,-0.010123,0,0.263098893,0.36,0,0,0,1,0,0,0.25,0.36,-0.010123,0,0.213333333,0.36,0,0,0,1,0,0,0
11190398,1,4,9486.403383,1.30E-28,0.001566,295.4872,66,54,295.4872,          3 1 0,          0 0 0,  5  4  1      ,  4  3  2      ,0.0876,0.79,-0.0218,0,0.084519182,0.79,0,0,0,1,0,0,0.432,0.79,-0.0218,0,0.07,0.79,0,0,0,1,0,0,0
12388048,1,1,9486.470106,1.21E-29,0.0001385,1813.7876,7,7,1813.7876,         -2-2-2,          0 1 0,  3  1  3      ,  3  2  2      ,0.0881,0.77,-0.010123,0,0.094551165,0.77,0,0,0,1,0,0,0.434,0.77,-0.010123,0,0.076666667,0.77,0,0,0,1,0,0,0
12388049,1,1,9486.594308,8.83E-29,7.55E-05,1525.136,23,23,1525.136,          1 4 0,          0 0 0, 11  1 11      , 11  2 10      ,0.0357,0.3,-0.01789,0,0.287764414,0.3,0,0,0,1,0,0,0.281,0.3,-0.01789,0,0.233333333,0.3,0,0,0,1,0,0,0
11190402,1,4,9487.261317,1.42E-29,0.0001088,109.2691,42,30,109.2691,          2 3 0,          0 0 0,  3  2  1      ,  2  2  0      ,0.1002,0.79,-0.01115,0,0.084519182,0.79,0,0,0,1,0,0,0.469,0.79,-0.01115,0,0.07,0.79,0,0,0,1,0,0,0
11190403,1,4,9487.363145,2.10E-29,0.0004205,512.5158,114,102,512.5158,          1 5 0,          0 0 0,  9  0  9      ,  8  0  8      ,0.0591,0.79,-0.0185,0,0.084519182,0.79,0,0,0,1,0,0,0.292,0.79,-0.0185,0,0.07,0.79,0,0,0,1,0,0,0
12388051,1,1,9487.425976,9.79E-28,0.00176,1695.0686,25,23,1695.0686,          0 1 2,          0 0 0, 12  4  8      , 11  3  9      ,0.0692,0.62,-0.00485,0,0.156214968,0.62,0,0,0,1,0,0,0.281,0.62,-0.00485,0,0.126666667,0.62,0,0,0,1,0,0,0
12388052,1,1,9487.740427,4.72E-29,4.30E-05,1538.1495,23,21,1538.1495,          0 3 1,          0 0 0, 11  7  4      , 10  3  7      ,0.071,0.65,-0.007508,0,0.143882207,0.65,0,0,0,1,0,0,0.298,0.65,-0.007508,0,0.116666667,0.65,0,0,0,1,0,0,0
12388054,1,1,9487.839723,2.58E-29,0.02519,3216.1931,75,69,3216.1931,         -2-2-2,          0 0 0, 12 12  1      , 11 11  0      ,0.0501,0.39,-0.010124,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.010124,0,0.203333333,0.39,0,0,0,1,0,0,0
12388057,1,1,9488.045417,1.09E-27,0.0001293,1282.9191,51,57,1282.9191,          0 4 1,          0 0 0,  8  1  7      ,  9  3  6      ,0.0814,0.69,-0.01419,0,0.127438526,0.69,0,0,0,1,0,0,0.315,0.69,-0.01419,0,0.103333333,0.69,0,0,0,1,0,0,0
12388060,1,1,9488.412909,1.09E-28,1.01E-05,1293.6341,69,63,1293.6341,          0 3 1,          0 0 0, 11  6  6      , 10  2  9      ,0.0597,0.58,-0.014519,0,0.172658649,0.58,0,0,0,1,0,0,0.298,0.58,-0.014519,0,0.14,0.58,0,0,0,1,0,0,0
11190414,1,3,9488.429611,1.09E-29,0.0004799,918.1499,378,342,918.1499,         -2-2-2,          0 0 0, 10 -1 -2      ,  9  0  9      ,0.0581,0.55,0,0,0.18111993,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12388061,1,1,9488.574405,1.02E-26,0.0007576,982.9117,19,17,982.9117,          0 1 2,          0 0 0,  9  5  5      ,  8  2  6      ,0.078,0.68,-0.007108,0,0.131549447,0.68,0,0,0,1,0,0,0.4,0.68,-0.007108,0,0.106666667,0.68,0,0,0,1,0,0,0
12388063,1,1,9488.662283,3.77E-26,0.001348,1079.0796,63,57,1079.0796,          0 1 2,          0 0 0, 10  4  7      ,  9  1  8      ,0.06,0.54,-0.00732,0,0.189102329,0.54,0,0,0,1,0,0,0.374,0.54,-0.00732,0,0.153333333,0.54,0,0,0,1,0,0,0
11190418,1,2,9489.801467,2.39E-29,0.0005515,1109.802,57,63,1109.802,         -2-2-2,          0 0 0,  9 -3 -3      , 10  1 10      ,0.054,0.51,0,0,0.193193223,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
12388064,1,1,9489.801499,2.13E-27,0.004171,1677.0614,21,15,1677.0614,          0 0 3,          0 1 0,  3  1  3      ,  2  1  2      ,0.0983,0.74,-0.0067,0,0.106883925,0.74,0,0,0,1,0,0,0.456,0.74,-0.0067,0,0.086666667,0.74,0,0,0,1,0,0,0
12388065,1,1,9489.804036,2.21E-28,0.0006737,2073.5156,93,87,2073.5156,         -2-2-2,          0 0 0, 15 -3 -3      , 14  1 14      ,0.0398,0.36,-0.010125,0,0.263098893,0.36,0,0,0,1,0,0,0.235,0.36,-0.010125,0,0.213333333,0.36,0,0,0,1,0,0,0
12388067,1,1,9490.641925,3.76E-29,9.64E-05,1731.8966,21,21,1731.8966,          0 0 3,          0 1 0,  3  2  2      ,  3  0  3      ,0.0977,0.74,-0.008308,0,0.106883925,0.74,0,0,0,1,0,0,0.434,0.74,-0.008308,0,0.086666667,0.74,0,0,0,1,0,0,0
12388070,1,1,9491.151846,1.63E-28,0.005442,2522.2651,75,69,2522.2651,          0 1 2,          0 0 0, 12  9  4      , 11  8  3      ,0.034,0.36,-0.02693,0,0.263098893,0.36,0,0,0,1,0,0,0.281,0.36,-0.02693,0,0.213333333,0.36,0,0,0,1,0,0,0
12388071,1,1,9491.1565,5.42E-29,0.005442,2522.2613,25,23,2522.2613,          0 1 2,          0 0 0, 12  9  3      , 11  8  4      ,0.034,0.36,-0.02692,0,0.263098893,0.36,0,0,0,1,0,0,0.281,0.36,-0.02692,0,0.213333333,0.36,0,0,0,1,0,0,0
12388072,1,1,9491.323801,2.16E-27,0.01014,1875.4618,23,21,1875.4618,          1 1 1,          0 0 0, 11  8  3      , 10  6  4      ,0.0468,0.48,-0.04,0,0.213767851,0.48,0,0,0,1,0,0,0.298,0.48,-0.04,0,0.173333333,0.48,0,0,0,1,0,0,0
12388074,1,1,9491.662759,3.27E-28,3.32E-05,1293.6341,63,63,1293.6341,          0 6 0,          0 0 0, 10  3  8      , 10  2  9      ,0.0419,0.4,-0.006226,0,0.246655212,0.4,0,0,0,1,0,0,0.298,0.4,-0.006226,0,0.2,0.4,0,0,0,1,0,0,0
11190430,1,4,9491.695219,2.35E-29,0.0004709,513.2072,114,102,513.2072,          1 5 0,          0 0 0,  9  1  9      ,  8  1  8      ,0.0591,0.79,-0.01846,0,0.084519182,0.79,0,0,0,1,0,0,0.412,0.79,-0.01846,0,0.07,0.79,0,0,0,1,0,0,0
12388075,1,1,9491.723501,1.70E-27,0.02151,2321.9057,75,69,2321.9057,          1 1 1,          0 0 0, 12  9  3      , 11  7  4      ,0.0384,0.41,-0.03651,0,0.242544292,0.41,0,0,0,1,0,0,0.281,0.41,-0.03651,0,0.196666667,0.41,0,0,0,1,0,0,0
12388076,1,1,9491.813478,6.49E-27,0.01015,1874.973,69,63,1874.973,          1 1 1,          0 0 0, 11  8  4      , 10  6  5      ,0.0458,0.47,-0.03873,0,0.217878771,0.47,0,0,0,1,0,0,0.4,0.47,-0.03873,0,0.176666667,0.47,0,0,0,1,0,0,0
12388077,1,1,9491.821901,5.68E-28,0.02152,2321.813,25,23,2321.813,          1 1 1,          0 0 0, 12  9  4      , 11  7  5      ,0.0382,0.4,-0.03626,0,0.246655212,0.4,0,0,0,1,0,0,0.281,0.4,-0.03626,0,0.2,0.4,0,0,0,1,0,0,0
12388078,1,1,9491.946106,1.02E-29,0.00132,2631.2834,33,31,2631.2834,         -2-2-2,          0 0 0, 16 -1 -1      , 15  2 14      ,0.0368,0.38,-0.010126,0,0.254877053,0.38,0,0,0,1,0,0,0.221,0.38,-0.010126,0,0.206666667,0.38,0,0,0,1,0,0,0
12388079,1,1,9491.966073,1.48E-29,0.0001826,1922.8289,11,11,1922.8289,          0 0 3,          0 1 0,  5  1  4      ,  5  1  5      ,0.0919,0.72,-0.01326,0,0.115105766,0.72,0,0,0,1,0,0,0.391,0.72,-0.01326,0,0.093333333,0.72,0,0,0,1,0,0,0
12388080,1,1,9492.012297,8.79E-29,0.0008031,2073.5155,31,29,2073.5155,         -2-2-2,          0 0 0, 15 -1 -1      , 14  0 14      ,0.0398,0.36,-0.010126,0,0.263098893,0.36,0,0,0,1,0,0,0.235,0.36,-0.010126,0,0.213333333,0.36,0,0,0,1,0,0,0
12388081,1,1,9492.016095,1.67E-28,1.84E-07,136.7617,21,21,136.7617,          0 6 0,          0 0 0,  3  3  0      ,  3  0  3      ,0.0957,0.74,-0.00666,0,0.106883925,0.74,0,0,0,1,0,0,0.434,0.74,-0.00666,0,0.086666667,0.74,0,0,0,1,0,0,0
12388082,1,1,9492.066743,2.99E-27,0.000146,1122.7085,57,51,1122.7085,          2 1 0,          0 0 0,  9  7  2      ,  8  4  5      ,0.0667,0.64,-0.0199,0,0.147993127,0.64,0,0,0,1,0,0,0.333,0.64,-0.0199,0,0.12,0.64,0,0,0,1,0,0,0
12388084,1,1,9492.587172,1.75E-27,0.00576,2009.8051,63,57,2009.8051,          1 1 1,          0 0 0, 10 10  0      ,  9  8  1      ,0.0308,0.41,-0.04,0,0.242544292,0.41,0,0,0,1,0,0,0.315,0.41,-0.04,0,0.196666667,0.41,0,0,0,1,0,0,0
12388085,1,1,9492.587258,5.82E-28,0.005759,2009.805,21,19,2009.805,          1 1 1,          0 0 0, 10 10  1      ,  9  8  2      ,0.0308,0.41,-0.04,0,0.242544292,0.41,0,0,0,1,0,0,0.315,0.41,-0.04,0,0.196666667,0.41,0,0,0,1,0,0,0
12388086,1,1,9492.620878,6.39E-28,2.10E-06,136.1639,7,5,136.1639,         -2-2-2,          0 0 0,  3  3  1      ,  2  2  0      ,0.0941,0.77,-0.010126,0,0.094551165,0.77,0,0,0,1,0,0,0.456,0.77,-0.010126,0,0.076666667,0.77,0,0,0,1,0,0,0
12388087,1,1,9492.650452,1.21E-28,0.001572,2358.3016,87,93,2358.3016,          0 4 1,          0 0 0, 14  0 14      , 15  0 15      ,0.0141,-0.08,-0.01946,0,0.443979382,-0.08,0,0,0,1,0,0,0.221,-0.08,-0.01946,0,0.36,-0.08,0,0,0,1,0,0,0
12388088,1,1,9493.101393,1.05E-29,0.001756,2818.398,63,57,2818.398,          0 2 2,          0 1 0, 10  5  6      ,  9  2  7      ,0.0711,0.64,-0.01456,0,0.147993127,0.64,0,0,0,1,0,0,0.315,0.64,-0.01456,0,0.12,0.64,0,0,0,1,0,0,0
12388089,1,1,9493.11492,1.22E-27,0.0001714,1360.2353,63,57,1360.2353,          2 1 0,          0 0 0, 10  7  4      ,  9  4  5      ,0.079,0.74,-0.01845,0,0.106883925,0.74,0,0,0,1,0,0,0.315,0.74,-0.01845,0,0.086666667,0.74,0,0,0,1,0,0,0
11190447,1,4,9493.184563,1.28E-29,0.0004197,634.4282,126,114,634.4282,          1 5 0,          0 0 0, 10  0 10      ,  9  0  9      ,0.057,0.79,-0.02118,0,0.084519182,0.79,0,0,0,1,0,0,0.406,0.79,-0.02118,0,0.07,0.79,0,0,0,1,0,0,0
12388091,1,1,9493.357833,3.17E-29,0.0001743,1819.335,15,21,1819.335,          0 5 1,          0 1 0,  2  0  2      ,  3  2  1      ,0.1035,0.76,-0.013566,0,0.098662085,0.76,0,0,0,1,0,0,0.434,0.76,-0.013566,0,0.08,0.76,0,0,0,1,0,0,0
12388093,1,1,9493.415602,9.03E-28,5.59E-05,1122.7085,45,51,1122.7085,          0 4 1,          0 0 0,  7  2  6      ,  8  4  5      ,0.0741,0.65,-0.03092,0,0.143882207,0.65,0,0,0,1,0,0,0.333,0.65,-0.03092,0,0.116666667,0.65,0,0,0,1,0,0,0
12388097,1,1,9493.876113,1.96E-27,2.14E-06,134.9016,21,15,134.9016,          0 6 0,          0 0 0,  3  3  0      ,  2  2  1      ,0.0808,0.72,-0.00149,0,0.115105766,0.72,0,0,0,1,0,0,0.456,0.72,-0.00149,0,0.093333333,0.72,0,0,0,1,0,0,0
12388098,1,1,9494.349418,1.13E-27,0.0003126,1293.0181,23,21,1293.0181,          1 1 1,          0 0 0, 11  5  6      , 10  1  9      ,0.0738,0.68,-0.021612,0,0.131549447,0.68,0,0,0,1,0,0,0.298,0.68,-0.021612,0,0.106666667,0.68,0,0,0,1,0,0,0
12388099,1,1,9494.483588,1.84E-27,0.0006579,1327.1176,21,23,1327.1176,          1 4 0,          0 0 0, 10  0 10      , 11  1 11      ,0.0328,0.23,-0.0164,0,0.316540856,0.23,0,0,0,1,0,0,0.281,0.23,-0.0164,0,0.256666667,0.23,0,0,0,1,0,0,0
12388100,1,1,9495.027526,3.01E-27,0.002676,1806.67,87,81,1806.67,          1 1 1,          0 0 0, 14  2 12      , 13  0 13      ,0.0306,0.28,-0.01989,0,0.295986255,0.28,0,0,0,1,0,0,0.25,0.28,-0.01989,0,0.24,0.28,0,0,0,1,0,0,0
12388102,1,1,9495.631621,4.35E-28,0.002677,2004.8156,33,27,2004.8156,          0 0 3,          0 1 0,  5  3  3      ,  4  3  2      ,0.0841,0.69,-0.01659,0,0.127438526,0.69,0,0,0,1,0,0,0.412,0.69,-0.01659,0,0.103333333,0.69,0,0,0,1,0,0,0
11190460,1,4,9495.875326,2.48E-29,0.0004995,490.4274,102,90,490.4274,          3 1 0,          0 0 0,  8  3  5      ,  7  2  6      ,0.0936,0.79,-0.00802,0,0.084519182,0.79,0,0,0,1,0,0,0.401,0.79,-0.00802,0,0.07,0.79,0,0,0,1,0,0,0
12388105,1,1,9496.011474,1.23E-29,0.0001115,1817.4511,9,9,1817.4511,          0 0 3,          0 1 0,  4  2  3      ,  4  0  4      ,0.0928,0.72,-0.00291,0,0.115105766,0.72,0,0,0,1,0,0,0.412,0.72,-0.00291,0,0.093333333,0.72,0,0,0,1,0,0,0
11190464,1,4,9496.040798,8.55E-29,0.001279,374.41,78,66,374.41,          3 1 0,          0 0 0,  6  4  3      ,  5  3  2      ,0.0923,0.79,-0.02033,0,0.084519182,0.79,0,0,0,1,0,0,0.391,0.79,-0.02033,0,0.07,0.79,0,0,0,1,0,0,0
12388106,1,1,9496.117056,1.84E-29,0.02147,3083.8653,33,31,3083.8653,         -2-2-2,          0 0 0, 16 -1 -1      , 15  4 12      ,0.0368,0.38,-0.010128,0,0.254877053,0.38,0,0,0,1,0,0,0.221,0.38,-0.010128,0,0.206666667,0.38,0,0,0,1,0,0,0
12388107,1,1,9496.186978,3.82E-29,2.09E-06,920.21,19,19,920.21,          2 1 0,          0 0 0,  9  6  4      ,  9  1  9      ,0.0744,0.68,-0.00282,0,0.131549447,0.68,0,0,0,1,0,0,0.315,0.68,-0.00282,0,0.106666667,0.68,0,0,0,1,0,0,0
11190467,1,4,9496.304091,1.87E-29,0.0002302,32.4964,18,18,32.4964,          2 3 0,          0 0 0,  1  1  1      ,  1  1  0      ,0.1043,0.79,-0.015184,0,0.084519182,0.79,0,0,0,1,0,0,0.475,0.79,-0.015184,0,0.07,0.79,0,0,0,1,0,0,0
11190471,1,4,9496.845782,8.57E-29,0.001278,373.6659,78,66,373.6659,          3 1 0,          0 0 0,  6  4  2      ,  5  3  3      ,0.0882,0.79,-0.01767,0,0.084519182,0.79,0,0,0,1,0,0,0.46,0.79,-0.01767,0,0.07,0.79,0,0,0,1,0,0,0
11190472,1,2,9496.87375,1.01E-29,0.001376,1287.7348,23,21,1287.7348,         -2-2-2,          0 0 0, 11 -1 -1      , 10  1  9      ,0.054,0.41,0,0,0.232620412,0.41,0,0,0,1,0,0,0.298,0.41,0,0,0.196666667,0.41,0,0,0,1,0,0,0
12388112,1,1,9497.312214,1.13E-29,0.003427,2919.6329,57,51,2919.6329,          0 0 3,          0 1 0,  9  5  5      ,  8  5  4      ,0.0638,0.58,-0.02472,0,0.172658649,0.58,0,0,0,1,0,0,0.333,0.58,-0.02472,0,0.14,0.58,0,0,0,1,0,0,0
12388113,1,1,9497.442006,9.19E-28,0.002457,1806.6715,29,27,1806.6715,          1 1 1,          0 0 0, 14  3 12      , 13  1 13      ,0.0312,0.3,-0.01816,0,0.287764414,0.3,0,0,0,1,0,0,0.25,0.3,-0.01816,0,0.233333333,0.3,0,0,0,1,0,0,0
12388114,1,1,9497.586727,1.59E-28,0.01879,2586.5297,29,27,2586.5297,          0 1 2,          0 0 0, 14  6  8      , 13  5  9      ,0.0613,0.57,-0.012545,0,0.176769569,0.57,0,0,0,1,0,0,0.25,0.57,-0.012545,0,0.143333333,0.57,0,0,0,1,0,0,0
12388116,1,1,9497.650418,9.59E-27,0.0004758,920.21,21,19,920.21,          0 1 2,          0 0 0, 10  2  8      ,  9  1  9      ,0.0632,0.57,-0.01888,0,0.176769569,0.57,0,0,0,1,0,0,0.4,0.57,-0.01888,0,0.143333333,0.57,0,0,0,1,0,0,0
12388118,1,1,9497.936942,2.91E-27,2.08E-05,704.2141,51,45,704.2141,          2 1 0,          0 0 0,  8  6  3      ,  7  1  6      ,0.0772,0.68,-0.009007,0,0.131549447,0.68,0,0,0,1,0,0,0.352,0.68,-0.009007,0,0.106666667,0.68,0,0,0,1,0,0,0
12388119,1,1,9497.958697,4.27E-29,0.001667,2358.3016,29,31,2358.3016,          0 4 1,          0 0 0, 14  1 14      , 15  1 15      ,0.0139,-0.09,-0.01818,0,0.448090302,-0.09,0,0,0,1,0,0,0.221,-0.09,-0.01818,0,0.363333333,-0.09,0,0,0,1,0,0,0
12388121,1,1,9498.121476,1.43E-28,0.01379,2740.4209,75,69,2740.4209,         -2-2-2,          0 0 0, 12 10  3      , 11  9  2      ,0.0501,0.39,-0.010129,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.010129,0,0.203333333,0.39,0,0,0,1,0,0,0
12388122,1,1,9498.121561,4.75E-29,0.01379,2740.4209,25,23,2740.4209,         -2-2-2,          0 0 0, 12 10  2      , 11  9  3      ,0.0501,0.39,-0.010129,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.010129,0,0.203333333,0.39,0,0,0,1,0,0,0
